country,title,salary_min,salary_max,employment_type,category,posting_date,location,is_estimated,company_name,exchange_rate,salary_min_pln,salary_max_pln,salary_avg_pln,salary_spread_pct,IT_seniority_level,day_of_week,has_salary
gb,Senior IT Auditor,70345.75,70345.75,Not specified,Accounting & Finance Jobs,2026-02-24 10:27:18+00:00,"London, UK",True,HAYS,4.8924,344159.54730000003,344159.54730000003,344159.54730000003,0.0,,Tuesday,True
us,"IT Specialist 1/IT Support Assistant, 2 with Security Clearance",42694.69,42694.69,Not specified,IT,2026-02-21 16:04:05+00:00,"Ashburn, Loudoun County",True,Telos Corporation,3.6506,155861.235314,155861.235314,155861.235314,0.0,Not Specified,Saturday,True
us,Southeast Regional ,92224.23,92224.23,full_time,Logistics & Warehouse Jobs,2026-04-01 05:16:05+00:00,"Ila, Madison County",True,Premier Transportation,3.6506,336673.774038,336673.774038,336673.774038,0.0,,Wednesday,True
us,"Registered Nurse (RN) - Days and Night, Full-Time & PRN",52044.86,52044.86,full_time,Healthcare & Nursing Jobs,2025-10-17 10:20:35+00:00,"Cherry Hills Village, Arapahoe County",True,Encompass Health Rehabilitation Hospital of Littleton,3.6506,189994.965916,189994.965916,189994.965916,0.0,,Friday,True
gb,Leakage Technician,32000.0,32000.0,Not specified,Engineering Jobs,2026-03-12 21:19:48+00:00,"Swinley, Wigan",False,Network Plus,4.8924,156556.80000000002,156556.80000000002,156556.80000000002,0.0,,Thursday,True
gb,IT Service Delivery Manager (SDM),55000.0,60000.0,full_time,IT,2026-03-18 15:59:36+00:00,"Bedford, Bedfordshire",False,Robert Walters,4.8924,269082.0,293544.0,281313.0,9.090909090909092,Not Specified,Wednesday,True
us,Global IT Manager,175873.69,175873.69,Not specified,IT,2026-03-27 10:10:12+00:00,"South Carolina, US",True,Randstad Digital,3.6506,642044.4927139999,642044.4927139999,642044.4927139999,0.0,Not Specified,Friday,True
us,Licensed Mental Health Counselor (Remote),84881.34,84881.34,Not specified,Healthcare & Nursing Jobs,2026-03-13 03:26:37+00:00,"East Case, Baltimore",True,Headway,3.6506,309867.81980399997,309867.81980399997,309867.81980399997,0.0,,Friday,True
pl,IT Business Analyst,,,full_time,IT,2026-02-04 01:47:13+00:00,"Warszawa, mazowieckie",False,RITS Professional Services,1.0,,,,,Not Specified,Wednesday,False
pl,Firewall Experte m w d,,,full_time,IT,2026-03-04 02:02:21+00:00,Polska,False,emagine Polska,1.0,,,,,Senior,Wednesday,False
gb,Assistant Head Teacher,53567.03,53567.03,full_time,Teaching Jobs,2026-03-27 17:44:39+00:00,"New Bilton, Rugby",True,Witherslack Group,4.8924,262071.33757200002,262071.33757200002,262071.33757200002,0.0,,Friday,True
gb,Amazon Flex Delivery Driver - Earn £14 - £18 per hour*,14.0,18.0,Not specified,Logistics & Warehouse Jobs,2026-04-02 02:38:12+00:00,"Long Furlong, Tetbury",False,Amazon Flex,4.8924,821.9232,1056.7584000000002,939.3408000000001,28.571428571428598,,Thursday,True
us,IT Service Technician,57525.07,57525.07,Not specified,IT,2026-03-27 10:10:17+00:00,"Lees Summit, Jackson County",True,GovCIO,3.6506,210001.02054199998,210001.02054199998,210001.02054199998,0.0,Not Specified,Friday,True
pl,IT Operations Specialist,262080.0,272160.0,full_time,IT,2026-04-01 03:12:41+00:00,"Łódź, łódzkie",False,emagine Polska,1.0,262080.0,272160.0,267120.0,3.8461538461538463,Not Specified,Wednesday,True
us,IT Engineer with Security Clearance,123474.77,123474.77,Not specified,IT,2026-03-13 13:19:55+00:00,"Tysons Corner, Fairfax County",True,Anonymous Employer,3.6506,450756.995362,450756.995362,450756.995362,0.0,Not Specified,Friday,True
pl,IT Project Manager branża ubezpieczeniowa,240000.0,300000.0,full_time,IT,2026-02-13 02:20:38+00:00,"Warszawa, mazowieckie",False,Moondigo Sp. z o.o.,1.0,240000.0,300000.0,270000.0,25.0,Not Specified,Friday,True
gb,Production Group Leader,53182.82,53182.82,full_time,Manufacturing Jobs,2026-03-17 14:20:32+00:00,"Portadown, Craigavon",True,Kerry Group,4.8924,260191.62856800001,260191.62856800001,260191.62856800001,0.0,,Tuesday,True
pl,Senior Java with Kafka Consultant @ GFT Poland,1500.0,1956.0,full_time,IT,2026-03-07 01:37:50+00:00,"Kraków, małopolskie",False,GFT Poland,1.0,18000.0,23472.0,20736.0,30.4,Senior,Saturday,True
us,IT Finance Manager,186537.38,186537.38,Not specified,Accounting & Finance Jobs,2026-03-26 21:07:11+00:00,"Atlanta, Fulton County",True,Guidehouse,3.6506,680973.3594279999,680973.3594279999,680973.3594279999,0.0,,Thursday,True
gb,Finance Business Partner,55412.88,55412.88,Not specified,Accounting & Finance Jobs,2026-02-24 10:27:24+00:00,"London, UK",True,HAYS,4.8924,271101.974112,271101.974112,271101.974112,0.0,,Tuesday,True
gb,Delivery Driver,37434.42,37434.42,Not specified,Logistics & Warehouse Jobs,2026-03-31 13:53:05+00:00,"Charlton, Andover",True,Evri,4.8924,183144.156408,183144.156408,183144.156408,0.0,,Tuesday,True
us,IT Business Analyst/HR,140322.4,140322.4,full_time,IT,2026-02-14 17:52:14+00:00,"Norwalk, Fairfield County",True,World Wide Technology,3.6506,512260.95343999995,512260.95343999995,512260.95343999995,0.0,Not Specified,Saturday,True
us,Registered Nurse,71124.68,71124.68,part_time,Healthcare & Nursing Jobs,2026-03-01 02:08:44+00:00,"Lollie, Laurens County",True,Fairview Park Hospital,3.6506,259647.75680799998,259647.75680799998,259647.75680799998,0.0,,Sunday,True
gb,IT Manager,40000.0,55000.0,full_time,IT,2026-03-31 23:33:52+00:00,"London, UK",False,Antella Travel Recruitment,4.8924,195696.0,269082.0,232389.0,37.5,Not Specified,Tuesday,True
us,Lead IT Systems Engineer - Public Sector,161608.39,161608.39,full_time,Engineering Jobs,2026-02-20 06:06:32+00:00,"Idaho Falls, Bonneville County",True,Lumen,3.6506,589967.588534,589967.588534,589967.588534,0.0,,Friday,True
us,IT Manager/Director,68937.72,68937.72,Not specified,IT,2026-04-03 00:38:26+00:00,"Madison, Dane County",True,Robert Half,3.6506,251664.040632,251664.040632,251664.040632,0.0,Not Specified,Friday,True
us,IT Engineer,35873.93,35873.93,Not specified,IT,2026-03-07 20:34:40+00:00,"Las Vegas, Clark County",True,Sinclair Broadcast Group,3.6506,130961.368858,130961.368858,130961.368858,0.0,Not Specified,Saturday,True
pl,Software Engineer (.NET/ AWS) @ Antal,,,full_time,IT,2026-03-24 01:44:57+00:00,"Gdańsk, Trójmiasto",False,Antal,1.0,,,,,Not Specified,Tuesday,False
us,$250/60min Paid Market Research Study for IT Director in the IT Sector,84502.77,84502.77,Not specified,IT,2026-03-13 10:30:23+00:00,"Hayes Valley, San Francisco",True,Ivy Exec,3.6506,308485.812162,308485.812162,308485.812162,0.0,Not Specified,Friday,True
pl,SAP ABAP Developer,,,full_time,IT,2026-02-28 02:12:51+00:00,"Kraków, małopolskie",False,Billennium,1.0,,,,,Not Specified,Saturday,False
gb,Painter & Decorator (Self-Employed),45539.42,45539.42,Not specified,Trade & Construction Jobs,2025-05-16 09:51:29+00:00,"Windsor, Windsor & Maidenhead",True,MyJobQuote,4.8924,222797.058408,222797.058408,222797.058408,0.0,,Friday,True
gb,Head of IT,89740.32,89740.32,full_time,IT,2026-02-20 01:27:34+00:00,"Deritend, Birmingham",True,Ascot Lloyd,4.8924,439045.54156800004,439045.54156800004,439045.54156800004,0.0,Senior,Friday,True
pl,Data Scientist @ Link Group,1440.0,1920.0,full_time,IT,2026-02-05 01:24:08+00:00,"Warszawa, mazowieckie",False,Link Group,1.0,17280.0,23040.0,20160.0,33.33333333333333,Not Specified,Thursday,True
pl,AWS DevOps Engineer @ ITMAGINATION,1740.0,1860.0,full_time,IT,2026-03-20 01:43:34+00:00,"Warszawa, mazowieckie",False,ITMAGINATION,1.0,20880.0,22320.0,21600.0,6.896551724137931,Not Specified,Friday,True
gb,Junior IT Engineer,27000.0,27000.0,full_time,IT,2026-03-25 15:53:50+00:00,"Stourbridge, West Midlands",False,The Search Consultant,4.8924,132094.80000000002,132094.80000000002,132094.80000000002,0.0,Junior,Wednesday,True
pl,High Risk IT Operations Specialist Oracle DB & ETL,,,full_time,IT,2026-03-19 02:14:40+00:00,"Gdynia, Trójmiasto",False,B2Bnetwork,1.0,,,,,Not Specified,Thursday,False
us,IT Business Analyst/HR,130157.02,130157.02,full_time,IT,2026-02-10 04:57:39+00:00,"Rochester Hills, Oakland County",True,World Wide Technology,3.6506,475151.217212,475151.217212,475151.217212,0.0,Not Specified,Tuesday,True
gb,ME3 – Senior Manufacturing Engineer,47806.99,47806.99,Not specified,Engineering Jobs,2026-03-25 11:33:15+00:00,"Orbiston, Bellshill",True,BAE Systems,4.8924,233890.917876,233890.917876,233890.917876,0.0,,Wednesday,True
gb,Hardware Team Leader,49999.34,49999.34,Not specified,Engineering Jobs,2026-04-01 02:00:57+00:00,"Penenden Heath, Maidstone",True,BAE Systems,4.8924,244616.77101599998,244616.77101599998,244616.77101599998,0.0,,Wednesday,True
pl,Data Scientist - Automation & Innovation Department @ T-Mobile Polska,,,full_time,IT,2026-04-01 02:50:50+00:00,"Warszawa, mazowieckie",False,T-Mobile Polska,1.0,,,,,Not Specified,Wednesday,False
gb,IT Engineer,37500.0,37500.0,full_time,IT,2026-03-06 23:32:29+00:00,"Wrexham, Wales",False,Adecco,4.8924,183465.0,183465.0,183465.0,0.0,Not Specified,Friday,True
pl,IT Marketing Coordinator,132000.0,180000.0,full_time,"PR, reklama, marketing",2026-02-14 02:25:20+00:00,"Gdańsk, Trójmiasto",False,STRIVE Sp. z o.o.,1.0,132000.0,180000.0,156000.0,36.36363636363637,,Saturday,True
pl,Ekspert ds IT OT k m,,,full_time,IT,2026-03-31 03:11:34+00:00,"Gdańsk, Trójmiasto",False,BALTIC HUB CONTAINER TERMINAL,1.0,,,,,Not Specified,Tuesday,False
gb,Lead IT Audit & Controls Manager,70029.14,70029.14,full_time,Accounting & Finance Jobs,2026-03-30 22:03:29+00:00,"St. Albans, Hertfordshire",True,Costa Coffee,4.8924,342610.564536,342610.564536,342610.564536,0.0,,Monday,True
us,"Hospice RN $15,000 Bonus",30966.17,30966.17,Not specified,Healthcare & Nursing Jobs,2026-04-01 16:21:21+00:00,"Latrobe, Westmoreland County",True,AHN Healthcare@Home,3.6506,113045.10020199999,113045.10020199999,113045.10020199999,0.0,,Wednesday,True
gb,IT Project Manager,50000.0,60000.0,full_time,IT,2026-03-19 16:11:47+00:00,"Watford, Hertfordshire",False,P3M Recruitment,4.8924,244620.00000000003,293544.0,269082.0,19.999999999999986,Not Specified,Thursday,True
us,$250/60min Paid Market Research Study for VP of IT in the IT Sector,89376.56,89376.56,Not specified,IT,2026-03-13 10:30:07+00:00,"Enterprise, Clark County",True,Ivy Exec,3.6506,326278.069936,326278.069936,326278.069936,0.0,Not Specified,Friday,True
pl,Senior IT Business Analyst MultiFonds FA,241920.0,342720.0,full_time,IT,2026-01-24 01:38:02+00:00,"Warszawa, mazowieckie",False,Link Group,1.0,241920.0,342720.0,292320.0,41.66666666666667,Senior,Saturday,True
pl,Pracownik magazynowy w Allegro One - Białystok @ JAGA Recruitment,,,full_time,IT,2026-03-10 01:39:24+00:00,"Białystok, podlaskie",False,JAGA Recruitment,1.0,,,,,Not Specified,Tuesday,False
us,Senior IT Corporate Support Technician,89962.43,89962.43,full_time,IT,2026-04-02 16:56:56+00:00,"Nashville, Davidson County",True,Surgery Partners,3.6506,328416.846958,328416.846958,328416.846958,0.0,Senior,Thursday,True
us,IT Testing Engineer II,64052.49,64052.49,full_time,IT,2026-03-13 13:06:01+00:00,"Hayes Valley, San Francisco",True,Conduent,3.6506,233830.01999399997,233830.01999399997,233830.01999399997,0.0,Not Specified,Friday,True
gb,Head of Finance,62378.06,62378.06,Not specified,Accounting & Finance Jobs,2026-02-24 10:27:22+00:00,"Cornwall, South West England",True,HAYS,4.8924,305178.420744,305178.420744,305178.420744,0.0,,Tuesday,True
us,IT Business Analyst/HR,120810.18,120810.18,full_time,IT,2026-02-10 04:57:42+00:00,"Eugene, Lane County",True,World Wide Technology,3.6506,441029.64310799993,441029.64310799993,441029.64310799993,0.0,Not Specified,Tuesday,True
us,Registered Nurse Trauma Spine,116358.43,116358.43,part_time,Healthcare & Nursing Jobs,2025-11-01 03:05:25+00:00,"Lenoir Rhyne, Catawba County",True,Mission Hospital,3.6506,424778.084558,424778.084558,424778.084558,0.0,,Saturday,True
gb,Senior Category Operations Manager (Dig&IT),60205.27,60205.27,full_time,IT,2026-03-11 10:48:49+00:00,UK,True,Sopra Steria,4.8924,294548.262948,294548.262948,294548.262948,0.0,Senior,Wednesday,True
us,$250/60min Paid Market Research Study for IT Infrastructure Manager in the IT Sector,79829.03,79829.03,Not specified,IT,2026-03-14 10:36:46+00:00,"Fountainebleau, Miami-Dade County",True,Ivy Exec,3.6506,291423.856918,291423.856918,291423.856918,0.0,Not Specified,Saturday,True
pl,Senior QA Automation Engineer @ Winged IT,60000.0,79800.0,full_time,IT,2026-03-14 01:41:20+00:00,"Warszawa, mazowieckie",False,Winged IT,1.0,60000.0,79800.0,69900.0,33.0,Senior,Saturday,True
us,Occupational Therapy Assistant,69187.61,69187.61,part_time,Healthcare & Nursing Jobs,2026-02-01 02:44:06+00:00,"Athens, Athens County",True,Encompass Health Rehabilitation Hospital of Parkersburg,3.6506,252576.289066,252576.289066,252576.289066,0.0,,Sunday,True
gb,"Senior Business Analyst, EMEA IT, IT",77551.05,77551.05,full_time,IT,2025-09-20 11:02:15+00:00,"London, UK",True,CITIC,4.8924,379410.75702,379410.75702,379410.75702,0.0,Senior,Saturday,True
gb,IT Infrastructure Engineer,33836.99,33836.99,full_time,IT,2026-03-27 10:36:41+00:00,UK,True,Encore Capital Group,4.8924,165544.089876,165544.089876,165544.089876,0.0,Not Specified,Friday,True
us,Registered Nurse Clinical Decision Unit,84449.12,84449.12,part_time,Healthcare & Nursing Jobs,2026-04-01 05:18:28+00:00,"Murfreesboro, Rutherford County",True,TriStar Skyline Medical Center,3.6506,308289.957472,308289.957472,308289.957472,0.0,,Wednesday,True
pl,IT Engineer,120000.0,192000.0,full_time,IT,2026-03-17 02:46:21+00:00,"Wrocław, dolnośląskie",False,Ingrid,1.0,120000.0,192000.0,156000.0,60.0,Not Specified,Tuesday,True
pl,Specjalista ds. wsparcia systemów IT (K/M) @ Antal,,,full_time,IT,2026-03-14 01:41:18+00:00,Polska,False,Antal,1.0,,,,,Not Specified,Saturday,False
gb,IT Testing,40768.67,40768.67,full_time,IT,2025-05-22 08:54:39+00:00,UK,True,Infosys,4.8924,199456.641108,199456.641108,199456.641108,0.0,Not Specified,Thursday,True
us,IT Service Technician,53603.41,53603.41,Not specified,IT,2026-03-27 10:13:58+00:00,"Kiln, Hancock County",True,GovCIO,3.6506,195684.608546,195684.608546,195684.608546,0.0,Not Specified,Friday,True
gb,IT Project Manager,55000.0,55000.0,full_time,IT,2026-03-11 03:24:58+00:00,"Antrim, County Antrim",False,Randox Laboratories,4.8924,269082.0,269082.0,269082.0,0.0,Not Specified,Wednesday,True
gb,IT Apprentice,13849.11,13849.11,full_time,IT,2025-11-15 16:57:46+00:00,UK,True,Primary Goal,4.8924,67755.385764,67755.385764,67755.385764,0.0,Not Specified,Saturday,True
us,Dedicated Regional CDL A Drivers,63287.78,63287.78,full_time,Logistics & Warehouse Jobs,2026-04-01 05:21:08+00:00,"Engleside, Fairfax County",True,Premier Transportation,3.6506,231038.369668,231038.369668,231038.369668,0.0,,Wednesday,True
pl,IT Asset Management Specialist,181440.0,272160.0,full_time,IT,2026-03-28 02:09:16+00:00,"Warszawa, mazowieckie",False,emagine Polska,1.0,181440.0,272160.0,226800.0,50.0,Not Specified,Saturday,True
pl,Product Owner IT,144000.0,222000.0,full_time,IT,2026-03-07 02:15:08+00:00,"Warszawa, mazowieckie",False,TSS,1.0,144000.0,222000.0,183000.0,54.166666666666664,Not Specified,Saturday,True
us,Registered Nurse (RN) - Benefits Start Day One,65844.48,65844.48,full_time,Healthcare & Nursing Jobs,2025-12-01 06:28:37+00:00,"Fountain Hills, Maricopa County",True,Encompass Health Rehabilitation Hospital of Scottsdale,3.6506,240371.85868799998,240371.85868799998,240371.85868799998,0.0,,Monday,True
us,"IT Specialist 1/IT Support Assistant, 2 - C with Security Clearance",42481.55,42481.55,Not specified,IT,2026-03-05 05:02:16+00:00,"Ashburn, Loudoun County",True,Telos Corporation,3.6506,155083.14643,155083.14643,155083.14643,0.0,Not Specified,Thursday,True
pl,Senior DevSecOps Engineer @ Monday.com,588000.0,708000.0,full_time,IT,2026-02-19 01:31:09+00:00,"Warszawa, mazowieckie",False,Monday.com,1.0,588000.0,708000.0,648000.0,20.408163265306122,Senior,Thursday,True
pl,IT Project Manager,132000.0,180000.0,full_time,IT,2026-03-05 02:40:13+00:00,"Kraków, małopolskie",False,MATURALNI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,1.0,132000.0,180000.0,156000.0,36.36363636363637,Not Specified,Thursday,True
pl,IT TOOLS Konsultant,120000.0,144000.0,full_time,IT,2026-04-01 03:09:33+00:00,"Gliwice, śląskie",False,HireWise - Rekrutacja w Sprzedaży i Marketingu,1.0,120000.0,144000.0,132000.0,20.0,Not Specified,Wednesday,True
us,"Director, IT - Remote",178766.52,178766.52,full_time,IT,2026-03-10 08:46:19+00:00,"Washington, Washington, D.C.",True,Circle,3.6506,652605.057912,652605.057912,652605.057912,0.0,Not Specified,Tuesday,True
us,IT Service Desk Analyst,38573.06,38573.06,Not specified,IT,2026-04-03 14:07:25+00:00,"Chicago, Cook County",True,"SAGIN, LLC",3.6506,140814.812836,140814.812836,140814.812836,0.0,Not Specified,Friday,True
gb,IT Support Specialist,35000.0,45000.0,full_time,IT,2026-04-01 19:26:22+00:00,"Exeter, Devon",False,Black Tree Gaming Limited,4.8924,171234.0,220158.0,195696.0,28.57142857142857,Not Specified,Wednesday,True
pl,Agile IT Operating Model Consultant She He They - ICH Europe,,,full_time,IT,2026-01-31 01:43:25+00:00,"Kraków, małopolskie",False,Accenture,1.0,,,,,Not Specified,Saturday,False
us,"Houseparents - Relocation to Hershey, PA Required",72076.75,72076.75,full_time,Healthcare & Nursing Jobs,2025-10-03 01:19:00+00:00,"Belle Glade, Palm Beach County",True,Milton Hershey School,3.6506,263123.38354999997,263123.38354999997,263123.38354999997,0.0,,Friday,True
gb,Tiler (Self-Employed),61280.69,61280.69,Not specified,Trade & Construction Jobs,2025-05-16 09:51:36+00:00,"Surrey, South East England",True,MyJobQuote,4.8924,299809.64775600005,299809.64775600005,299809.64775600005,0.0,,Friday,True
pl,Join Our IT Talent Pool - COBOL Developer,,,full_time,IT,2026-03-14 02:07:22+00:00,Polska,False,emagine Polska,1.0,,,,,Not Specified,Saturday,False
us,RN Progressive Care,84760.16,84760.16,part_time,Healthcare & Nursing Jobs,2026-04-01 05:18:33+00:00,"Smyrna, Rutherford County",True,TriStar StoneCrest Medical Center,3.6506,309425.440096,309425.440096,309425.440096,0.0,,Wednesday,True
us,Lead IT Systems Engineer - Public Sector,166383.86,166383.86,full_time,Engineering Jobs,2026-02-18 18:00:41+00:00,"Baltimore, Baltimore County",True,Lumen,3.6506,607400.919316,607400.919316,607400.919316,0.0,,Wednesday,True
us,IT Business Analyst/HR,137015.38,137015.38,full_time,IT,2026-02-10 04:57:38+00:00,"Elizabeth, Union County",True,World Wide Technology,3.6506,500188.346228,500188.346228,500188.346228,0.0,Not Specified,Tuesday,True
gb,Floor Fitter (Self-Employed),39428.87,39428.87,Not specified,Trade & Construction Jobs,2025-05-16 09:51:11+00:00,"Liverpool, Merseyside",True,MyJobQuote,4.8924,192901.80358800004,192901.80358800004,192901.80358800004,0.0,,Friday,True
gb,IT Support Analyst,30000.0,35000.0,full_time,IT,2026-03-26 16:24:22+00:00,"London, UK",False,Deerfoot Recruitment Solutions Ltd,4.8924,146772.0,171234.0,159003.0,16.666666666666664,Not Specified,Thursday,True
us,IT Manager - Senior IT Manager,181445.27,181445.27,full_time,IT,2026-04-01 05:46:34+00:00,"Houston, Harris County",True,Halliburton,3.6506,662384.102662,662384.102662,662384.102662,0.0,Senior,Wednesday,True
gb,"SEN / SEND Tutor, Berkshire",58240.0,72800.0,part_time,Teaching Jobs,2026-01-15 02:27:51+00:00,"Benham Hill, Thatcham",False,Targeted Provision Ltd,4.8924,284933.376,356166.72000000003,320550.048,25.000000000000018,,Thursday,True
us,"2026 Summer IT Intern Greenville, SC",49273.96,49273.96,Not specified,Engineering Jobs,2025-12-04 16:10:18+00:00,"Greenville, Greenville County",True,Michelin North America,3.6506,179879.518376,179879.518376,179879.518376,0.0,,Thursday,True
us,Lead IT Systems Engineer - Public Sector,167100.22,167100.22,full_time,Engineering Jobs,2026-02-18 18:00:42+00:00,"Gary, Lake County",True,Lumen,3.6506,610016.0631319999,610016.0631319999,610016.0631319999,0.0,,Wednesday,True
gb,IT Solutions Analyst,41777.96,41777.96,full_time,IT,2026-04-01 20:02:46+00:00,"Bristol, South West England",True,Hays Specialist Recruitment Limited,4.8924,204394.491504,204394.491504,204394.491504,0.0,Not Specified,Wednesday,True
gb,Teacher of IT,42921.0,42921.0,full_time,Teaching Jobs,2026-03-24 09:06:48+00:00,"Grays, Essex",False,USP College,4.8924,209986.7004,209986.7004,209986.7004,0.0,,Tuesday,True
pl,Myślisz o własnym biznesie? Zostań franczyzobiorcą - otwórz Żabkę! @ Żabka Polska Sp. zo.o.,360000.0,360000.0,full_time,IT,2026-02-07 01:28:14+00:00,"Toruń, kujawsko-pomorskie",False,Żabka Polska Sp. zo.o.,1.0,360000.0,360000.0,360000.0,0.0,Not Specified,Saturday,True
us,Lead IT Systems Engineer - Public Sector,167300.19,167300.19,full_time,Engineering Jobs,2026-02-18 18:00:41+00:00,"Parkersburg, Wood County",True,Lumen,3.6506,610746.073614,610746.073614,610746.073614,0.0,,Wednesday,True
pl,Python Developer with AI ML – Internal IT f m x,,,full_time,IT,2026-03-14 02:32:28+00:00,"Białystok, podlaskie",False,Sii,1.0,,,,,Junior,Saturday,False
pl,IT Analyst - IT Chapter Systemy Workflow,,,full_time,IT,2026-02-18 02:28:50+00:00,"Warszawa, mazowieckie",False,BNP Paribas Bank Polska,1.0,,,,,Not Specified,Wednesday,False
pl,IT Project Manager Microsoft 365 Power Platform,252000.0,276000.0,full_time,IT,2026-04-03 03:12:57+00:00,"Poznań, wielkopolskie",False,Upvanta sp. z o.o.,1.0,252000.0,276000.0,264000.0,9.523809523809524,Not Specified,Friday,True
pl,Starszy Tester Manualny / Starsza Testerka Manualna @ DCG Sp. z o.o,900.0,1080.0,full_time,IT,2026-02-14 01:32:28+00:00,"Warszawa, mazowieckie",False,DCG Sp. z o.o,1.0,10800.0,12960.0,11880.0,20.0,Senior,Saturday,True
us,Dialysis RN,45737.46,45737.46,full_time,Healthcare & Nursing Jobs,2026-02-17 17:38:05+00:00,"Frankfort, Franklin County",True,Cardinal Hill Rehabilitation Hospital,3.6506,166969.171476,166969.171476,166969.171476,0.0,,Tuesday,True
us,"Driver, Trainee Hourly",40225.06,40225.06,full_time,Travel Jobs,2026-03-09 10:33:01+00:00,"Kilkenny, Le Sueur County",True,"Mclane Company, Inc.",3.6506,146845.60403599998,146845.60403599998,146845.60403599998,0.0,,Monday,True
pl,IT ServiceDesk Specialist,72000.0,90000.0,full_time,IT,2026-02-17 02:29:42+00:00,"Gdynia, Trójmiasto",False,BEST S.A.,1.0,72000.0,90000.0,81000.0,25.0,Not Specified,Tuesday,True
us,Licensed Marriage and Family Therapist (Remote),96359.06,96359.06,Not specified,Healthcare & Nursing Jobs,2026-03-16 21:33:37+00:00,"Fresno, Fresno County",True,Headway,3.6506,351768.38443599996,351768.38443599996,351768.38443599996,0.0,,Monday,True
us,Registered Nurse,54315.92,54315.92,full_time,Healthcare & Nursing Jobs,2026-04-01 05:17:19+00:00,"Lyndhurst, Augusta County",True,UVA Encompass Health Rehabilitation Hospital,3.6506,198285.697552,198285.697552,198285.697552,0.0,,Wednesday,True
us,Class A Truck Driver (Hazmat  Tanker endorsement preferred),71846.23,71846.23,full_time,Logistics & Warehouse Jobs,2026-03-28 02:36:06+00:00,"Auburn, King County",True,Clean Harbors,3.6506,262281.84723799996,262281.84723799996,262281.84723799996,0.0,,Saturday,True
us,IT Testing Engineer II,75805.18,75805.18,full_time,IT,2026-03-13 13:05:14+00:00,"San Diego, San Diego County",True,Conduent,3.6506,276734.39010799996,276734.39010799996,276734.39010799996,0.0,Not Specified,Friday,True
us,Licensed Clinical Social Worker (LCSW),105351.61,105351.61,part_time,Social work Jobs,2026-03-13 07:50:33+00:00,"Hempstead, Nassau County",True,Headway,3.6506,384596.587466,384596.587466,384596.587466,0.0,,Friday,True
gb,Care Assistant,12.0,,full_time,Social work Jobs,2026-04-02 11:48:39+00:00,UK,False,The Human Support Group Limited,4.8924,58.708800000000004,,,,,Thursday,True
gb,IT Operations Manager,55376.64,55376.64,full_time,IT,2025-11-06 01:47:11+00:00,"Holcot, Northampton",True,Ideal Personnel & Recruitment Solutions Limited,4.8924,270924.673536,270924.673536,270924.673536,0.0,Not Specified,Thursday,True
gb,Mobile Mechanic,40170.0,44385.0,full_time,Engineering Jobs,2026-01-22 03:08:08+00:00,"Oxford, Oxfordshire",False,RAC,4.8924,196527.708,217149.174,206838.441,10.49290515309932,,Thursday,True
gb,IT Technician,36000.0,76000.0,full_time,IT,2026-04-03 04:24:36+00:00,"Saltwood, Hythe",False,Morgan Jones Recruitment Consultants,4.8924,176126.40000000002,371822.4,273974.4,111.1111111111111,Not Specified,Friday,True
gb,Site Manager,51549.51,51549.51,Not specified,Trade & Construction Jobs,2026-02-24 10:27:12+00:00,"Conwy, Conwy County",True,HAYS,4.8924,252200.82272400003,252200.82272400003,252200.82272400003,0.0,,Tuesday,True
pl,IT Recruiter,,,Not specified,HR i rekrutacja,2026-01-14 21:34:28+00:00,"Warszawa, mazowieckie",False,,1.0,,,,,,Wednesday,False
us,IT Service Technician,49148.28,49148.28,Not specified,IT,2026-03-27 10:12:56+00:00,"Nashville, Davidson County",True,GovCIO,3.6506,179420.710968,179420.710968,179420.710968,0.0,Not Specified,Friday,True
gb,IT Operations and Compliance Lead,50000.0,50000.0,Not specified,IT,2026-03-31 17:07:31+00:00,"Leicester, Leicestershire",False,ECS,4.8924,244620.00000000003,244620.00000000003,244620.00000000003,0.0,Senior,Tuesday,True
gb,Part-Time Finance Officer,27160.17,27160.17,part_time,Part time Jobs,2026-02-24 10:27:27+00:00,"Northampton, Northamptonshire",True,HAYS,4.8924,132878.415708,132878.415708,132878.415708,0.0,,Tuesday,True
pl,Kierownik Zespołu R&D m k i,,,full_time,IT,2026-03-17 02:30:00+00:00,"Kraków, małopolskie",False,Sygnity,1.0,,,,,Senior,Tuesday,False
us,IT Network Engineer,117205.52,117205.52,Not specified,IT,2026-04-02 19:12:45+00:00,"Chantilly, Fairfax County",True,Aerospace Corporation,3.6506,427870.471312,427870.471312,427870.471312,0.0,Not Specified,Thursday,True
gb,Special Education Needs Teacher,58240.0,72800.0,part_time,Teaching Jobs,2026-01-15 02:27:52+00:00,"Dorchester, Dorset",False,Targeted Provision Ltd,4.8924,284933.376,356166.72000000003,320550.048,25.000000000000018,,Thursday,True
us,IT Testing Engineer III,69867.51,69867.51,full_time,IT,2026-03-13 13:05:18+00:00,"Highland Park, Dallas",True,Conduent,3.6506,255058.33200599998,255058.33200599998,255058.33200599998,0.0,Not Specified,Friday,True
